"cust_id","transaction_type","subscription_type","subscription_price","customer_gender","age_group","customer_country","referral_type","transaction_date","tx_num"
"5074","REDUCTION","BASIC","53","Female","45-54","Sweden","facebook","2022-09-01","2"
"5075","initial","BASIC","33","Female","18-24","Sweden","TV","2020-06-01","1"
"5075","UPGRADE","MAX","119","Female","18-24","Sweden","TV","2022-11-01","2"
"5076","initial","BASIC","43","Male","55-65","Sweden","Google Ads","2021-09-01","1"
"5076","UPGRADE","MAX","119","Male","55-65","Sweden","Google Ads","2022-09-01","2"
"5077","initial","BASIC","53","Female","25-34","Norway","Google Ads","2022-03-01","1"
"5078","initial","PRO","65","Male","25-34","Finland","Google Ads","2020-09-01","1"
"5078","CHURN","PRO","75","Male","25-34","Finland","Google Ads","2021-01-01","2"
"5079","initial","BASIC","43","Male","45-54","Denmark","facebook","2021-07-01","1"
"5079","UPGRADE","MAX","119","Male","45-54","Denmark","facebook","2022-05-01","2"
"5080","initial","MAX","99","Female","45-54","Norway","Google Ads","2020-05-01","1"
"5080","REDUCTION","PRO","75","Female","45-54","Norway","Google Ads","2021-08-01","2"
"5081","initial","BASIC","43","Male","45-54","Denmark","Unknown","2021-05-01","1"
"5081","UPGRADE","MAX","119","Male","45-54","Denmark","Unknown","2022-03-01","2"
"5082","initial","BASIC","33","Female","35-44","Denmark","facebook","2020-03-01","1"
"5082","CHURN","BASIC","33","Female","35-44","Denmark","facebook","2020-07-01","2"
"5083","initial","PRO","75","Male","45-54","Sweden","Google Ads","2021-06-01","1"
"5083","REDUCTION","BASIC","43","Male","45-54","Sweden","Google Ads","2021-10-01","2"
"5084","initial","BASIC","53","Other","18-24","Sweden","Organic Search","2022-05-01","1"
"5085","initial","BASIC","43","Other","18-24","Denmark","Google Ads","2021-03-01","1"
"5085","CHURN","BASIC","43","Other","18-24","Denmark","Google Ads","2021-10-01","2"
"5086","initial","BASIC","33","Male","18-24","Norway","Organic Search","2020-12-01","1"
"5086","UPGRADE","PRO","85","Male","18-24","Norway","Organic Search","2022-06-01","2"
"5087","initial","PRO","85","Female","18-24","Finland","TV","2022-07-01","1"
"5087","REDUCTION","BASIC","53","Female","18-24","Finland","TV","2022-09-01","2"
"5088","initial","PRO","75","Female","25-34","Sweden","facebook","2021-07-01","1"
"5088","REDUCTION","BASIC","53","Female","25-34","Sweden","facebook","2022-08-01","2"
"5089","initial","PRO","65","Female","35-44","Sweden","Organic Search","2020-06-01","1"
"5089","UPGRADE","MAX","109","Female","35-44","Sweden","Organic Search","2021-04-01","2"
"5090","initial","PRO","75","Female","18-24","Norway","Paid Search","2021-06-01","1"
"5090","UPGRADE","MAX","119","Female","18-24","Norway","Paid Search","2022-03-01","2"
"5091","initial","PRO","75","Male","18-24","Denmark","Organic Search","2021-06-01","1"
"5091","UPGRADE","MAX","119","Male","18-24","Denmark","Organic Search","2022-08-01","2"
"5092","initial","MAX","109","Male","25-34","Finland","Paid Search","2021-06-01","1"
"5092","REDUCTION","PRO","85","Male","25-34","Finland","Paid Search","2022-10-01","2"
"5093","initial","BASIC","33","Female","55-65","Finland","Google Ads","2020-01-01","1"
"5093","CHURN","BASIC","33","Female","55-65","Finland","Google Ads","2020-05-01","2"
"5094","initial","MAX","109","Male","45-54","Finland","facebook","2021-11-01","1"
"5095","initial","BASIC","43","Other","18-24","Sweden","Google Ads","2021-10-01","1"
"5095","UPGRADE","MAX","119","Other","18-24","Sweden","Google Ads","2022-02-01","2"
"5095","CHURN","MAX","119","Other","18-24","Sweden","Google Ads","2022-05-01","3"
"5096","initial","PRO","65","Male","18-24","Finland","Paid Search","2020-04-01","1"
"5096","REDUCTION","BASIC","33","Male","18-24","Finland","Paid Search","2020-05-01","2"
"5097","initial","MAX","99","Male","25-34","Sweden","Google Ads","2020-12-01","1"
"5097","REDUCTION","BASIC","43","Male","25-34","Sweden","Google Ads","2021-10-01","2"
"5098","initial","PRO","85","Male","25-34","Sweden","facebook","2022-07-01","1"
"5099","initial","BASIC","53","Male","55-65","Sweden","Organic Search","2022-09-01","1"
"5100","initial","MAX","109","Female","55-65","Norway","Google Ads","2021-04-01","1"
"5100","REDUCTION","PRO","75","Female","55-65","Norway","Google Ads","2021-07-01","2"
"5101","initial","MAX","109","Female","35-44","Denmark","facebook","2021-05-01","1"
"5101","REDUCTION","PRO","85","Female","35-44","Denmark","facebook","2022-05-01","2"
"5102","initial","MAX","119","Female","25-34","Denmark","Google Ads","2022-09-01","1"
"5103","initial","BASIC","53","Female","18-24","Sweden","facebook","2022-09-01","1"
"5104","initial","MAX","109","Male","45-54","Norway","Bing","2021-01-01","1"
"5104","REDUCTION","PRO","75","Male","45-54","Norway","Bing","2021-02-01","2"
"5105","initial","PRO","75","Male","55-65","Sweden","Google Ads","2021-06-01","1"
"5105","UPGRADE","MAX","119","Male","55-65","Sweden","Google Ads","2022-03-01","2"
"5106","initial","PRO","65","Male","55-65","Denmark","Display","2020-03-01","1"
"5106","CHURN","PRO","65","Male","55-65","Denmark","Display","2020-09-01","2"
"5107","initial","MAX","99","Male","25-34","Sweden","Google Ads","2020-03-01","1"
"5107","REDUCTION","BASIC","33","Male","25-34","Sweden","Google Ads","2020-05-01","2"
"5108","initial","BASIC","53","Female","45-54","Denmark","facebook","2022-05-01","1"
"5109","initial","MAX","109","Female","25-34","Norway","Google Ads","2021-09-01","1"
"5109","REDUCTION","PRO","75","Female","25-34","Norway","Google Ads","2021-10-01","2"
"5110","initial","PRO","65","Male","45-54","Sweden","Google Ads","2020-01-01","1"
"5110","UPGRADE","MAX","99","Male","45-54","Sweden","Google Ads","2020-08-01","2"
"5110","CHURN","MAX","109","Male","45-54","Sweden","Google Ads","2021-01-01","3"
"5111","initial","BASIC","53","Female","18-24","Sweden","Google Ads","2022-11-01","1"
"5112","initial","PRO","85","Male","18-24","Sweden","Google Ads","2022-01-01","1"
"5112","REDUCTION","BASIC","53","Male","18-24","Sweden","Google Ads","2022-05-01","2"
"5113","initial","PRO","85","Male","25-34","Finland","Organic Search","2022-12-01","1"
"5114","initial","PRO","85","Male","25-34","Sweden","Organic Search","2022-06-01","1"
"5114","REDUCTION","BASIC","53","Male","25-34","Sweden","Organic Search","2022-07-01","2"
"5115","initial","BASIC","43","Male","25-34","Sweden","facebook","2021-11-01","1"
"5116","initial","PRO","85","Female","35-44","Sweden","Google Ads","2022-05-01","1"
"5117","initial","PRO","65","Female","18-24","Denmark","Paid Search","2020-06-01","1"
"5117","CHURN","PRO","75","Female","18-24","Denmark","Paid Search","2021-01-01","2"
"5118","initial","BASIC","43","Female","45-54","Norway","Display","2021-02-01","1"
"5119","initial","PRO","85","Female","18-24","Sweden","Paid Search","2022-04-01","1"
"5120","initial","BASIC","43","Male","55-65","Norway","Google Ads","2021-02-01","1"
"5120","UPGRADE","PRO","85","Male","55-65","Norway","Google Ads","2022-07-01","2"
"5121","initial","PRO","75","Male","55-65","Finland","facebook","2021-02-01","1"
"5121","UPGRADE","MAX","119","Male","55-65","Finland","facebook","2022-01-01","2"
"5121","CHURN","MAX","119","Male","55-65","Finland","facebook","2022-05-01","3"
"5122","initial","PRO","75","Male","18-24","Sweden","Google Ads","2021-08-01","1"
"5122","REDUCTION","BASIC","43","Male","18-24","Sweden","Google Ads","2021-10-01","2"
"5123","initial","MAX","99","Female","25-34","Sweden","facebook","2020-05-01","1"
"5123","REDUCTION","PRO","65","Female","25-34","Sweden","facebook","2020-07-01","2"
"5124","initial","BASIC","53","Male","18-24","Sweden","Organic Search","2022-11-01","1"
"5125","initial","PRO","75","Other","25-34","Sweden","Google Ads","2021-03-01","1"
"5125","UPGRADE","MAX","119","Other","25-34","Sweden","Google Ads","2022-04-01","2"
"5126","initial","MAX","99","Other","25-34","Sweden","Google Ads","2020-01-01","1"
"5126","REDUCTION","BASIC","43","Other","25-34","Sweden","Google Ads","2021-07-01","2"
"5126","CHURN","BASIC","43","Other","25-34","Sweden","Google Ads","2021-10-01","3"
"5127","initial","BASIC","33","Male","35-44","Norway","Unknown","2020-06-01","1"
"5127","UPGRADE","MAX","119","Male","35-44","Norway","Unknown","2022-08-01","2"
"5128","initial","MAX","109","Male","55-65","Sweden","Paid Search","2021-12-01","1"
"5129","initial","PRO","75","Male","45-54","Denmark","facebook","2021-10-01","1"
"5129","REDUCTION","BASIC","53","Male","45-54","Denmark","facebook","2022-06-01","2"
"5130","initial","MAX","109","Female","25-34","Sweden","facebook","2021-05-01","1"
"5130","REDUCTION","BASIC","53","Female","25-34","Sweden","facebook","2022-04-01","2"
"5131","initial","PRO","75","Male","25-34","Denmark","Google Ads","2021-12-01","1"
"5131","REDUCTION","BASIC","53","Male","25-34","Denmark","Google Ads","2022-11-01","2"
"5132","initial","MAX","99","Female","18-24","Sweden","facebook","2020-07-01","1"
"5132","REDUCTION","BASIC","43","Female","18-24","Sweden","facebook","2021-05-01","2"
"5133","initial","BASIC","33","Female","55-65","Finland","Google Ads","2020-04-01","1"
"5133","UPGRADE","MAX","119","Female","55-65","Finland","Google Ads","2022-01-01","2"
"5134","initial","PRO","75","Female","25-34","Sweden","Google Ads","2021-02-01","1"
"5134","UPGRADE","MAX","109","Female","25-34","Sweden","Google Ads","2021-09-01","2"
"5134","CHURN","PRO","85","Female","25-34","Sweden","Google Ads","2022-02-01","3"
"5135","initial","BASIC","43","Female","45-54","Norway","Google Ads","2021-12-01","1"
"5135","UPGRADE","MAX","119","Female","45-54","Norway","Google Ads","2022-05-01","2"
"5136","initial","BASIC","43","Male","25-34","Norway","Google Ads","2021-04-01","1"
"5136","UPGRADE","PRO","75","Male","25-34","Norway","Google Ads","2021-09-01","2"
"5136","CHURN","PRO","75","Male","25-34","Norway","Google Ads","2021-12-01","3"
"5137","initial","BASIC","53","Female","35-44","Sweden","Google Ads","2022-02-01","1"
"5138","initial","BASIC","53","Male","18-24","Sweden","Paid Search","2022-02-01","1"
"5139","initial","MAX","99","Female","45-54","Sweden","facebook","2020-04-01","1"
"5139","REDUCTION","PRO","75","Female","45-54","Sweden","facebook","2021-07-01","2"
"5140","initial","PRO","75","Male","25-34","Finland","Google Ads","2021-05-01","1"
"5140","UPGRADE","MAX","109","Male","25-34","Finland","Google Ads","2021-08-01","2"
"5140","CHURN","PRO","75","Male","25-34","Finland","Google Ads","2021-11-01","3"
"5140","CHURN","PRO","75","Male","25-34","Finland","Google Ads","2021-12-01","4"
"5141","initial","PRO","65","Female","18-24","Sweden","facebook","2020-12-01","1"
"5141","UPGRADE","MAX","109","Female","18-24","Sweden","facebook","2021-10-01","2"
"5142","initial","MAX","119","Male","18-24","Norway","facebook","2022-10-01","1"
"5142","REDUCTION","BASIC","53","Male","18-24","Norway","facebook","2022-11-01","2"
"5143","initial","PRO","85","Female","35-44","Finland","Google Ads","2022-06-01","1"
"5143","REDUCTION","BASIC","53","Female","35-44","Finland","Google Ads","2022-08-01","2"
"5144","initial","BASIC","43","Female","35-44","Norway","Organic Search","2021-10-01","1"
"5144","UPGRADE","PRO","85","Female","35-44","Norway","Organic Search","2022-08-01","2"
"5145","initial","PRO","85","Female","45-54","Sweden","Google Ads","2022-12-01","1"
"5146","initial","PRO","75","Female","35-44","Norway","Paid Search","2021-11-01","1"
"5146","REDUCTION","BASIC","53","Female","35-44","Norway","Paid Search","2022-01-01","2"
"5147","initial","BASIC","43","Male","18-24","Sweden","facebook","2021-09-01","1"
"5148","initial","PRO","85","Male","35-44","Sweden","facebook","2022-01-01","1"
"5149","initial","PRO","85","Female","55-65","Sweden","Organic Search","2022-05-01","1"
"5149","REDUCTION","BASIC","53","Female","55-65","Sweden","Organic Search","2022-06-01","2"
"5150","initial","BASIC","53","Female","18-24","Finland","Google Ads","2022-01-01","1"
"5151","initial","PRO","85","Female","25-34","Norway","Organic Search","2022-07-01","1"
"5152","initial","PRO","85","Male","25-34","Denmark","Unknown","2022-12-01","1"
"5153","initial","BASIC","53","Female","25-34","Finland","facebook","2022-02-01","1"
"5154","initial","BASIC","53","Female","25-34","Finland","Paid Search","2022-01-01","1"
"5154","UPGRADE","PRO","85","Female","25-34","Finland","Paid Search","2022-04-01","2"
"5154","CHURN","BASIC","53","Female","25-34","Finland","Paid Search","2022-10-01","3"
"5155","initial","PRO","65","Male","25-34","Sweden","Google Ads","2020-08-01","1"
"5155","CHURN","PRO","75","Male","25-34","Sweden","Google Ads","2021-03-01","2"
"5156","initial","PRO","75","Female","55-65","Finland","Unknown","2021-01-01","1"
"5156","CHURN","PRO","75","Female","55-65","Finland","Unknown","2021-11-01","2"
"5157","initial","PRO","65","Female","25-34","Denmark","facebook","2020-06-01","1"
"5157","CHURN","PRO","65","Female","25-34","Denmark","facebook","2020-09-01","2"
"5158","initial","PRO","65","Female","55-65","Sweden","Organic Search","2020-08-01","1"
"5158","UPGRADE","MAX","119","Female","55-65","Sweden","Organic Search","2022-02-01","2"
"5159","initial","BASIC","33","Male","45-54","Norway","Organic Search","2020-03-01","1"
"5159","UPGRADE","PRO","65","Male","45-54","Norway","Organic Search","2020-09-01","2"
"5159","CHURN","BASIC","33","Male","45-54","Norway","Organic Search","2020-12-01","3"
"5160","initial","MAX","109","Female","55-65","Denmark","facebook","2021-01-01","1"
"5160","REDUCTION","PRO","75","Female","55-65","Denmark","facebook","2021-12-01","2"
"5161","initial","PRO","65","Female","45-54","Sweden","Paid Search","2020-04-01","1"
"5161","UPGRADE","MAX","99","Female","45-54","Sweden","Paid Search","2020-12-01","2"
"5162","initial","BASIC","53","Male","45-54","Denmark","facebook","2022-12-01","1"
"5163","initial","BASIC","43","Male","18-24","Finland","Google Ads","2021-04-01","1"
"5163","CHURN","BASIC","53","Male","18-24","Finland","Google Ads","2022-02-01","2"
"5164","initial","BASIC","43","Male","25-34","Sweden","Google Ads","2021-05-01","1"
"5164","UPGRADE","MAX","109","Male","25-34","Sweden","Google Ads","2021-09-01","2"
"5164","CHURN","BASIC","53","Male","25-34","Sweden","Google Ads","2022-04-01","3"
"5165","initial","BASIC","33","Female","35-44","Finland","Google Ads","2020-06-01","1"
"5165","CHURN","BASIC","33","Female","35-44","Finland","Google Ads","2020-12-01","2"
"5165","CHURN","BASIC","43","Female","35-44","Finland","Google Ads","2021-05-01","3"
"5166","initial","MAX","109","Female","18-24","Sweden","Google Ads","2021-09-01","1"
"5166","REDUCTION","PRO","85","Female","18-24","Sweden","Google Ads","2022-03-01","2"
"5167","initial","PRO","75","Male","45-54","Sweden","Display","2021-09-01","1"
"5167","REDUCTION","BASIC","53","Male","45-54","Sweden","Display","2022-03-01","2"
"5168","initial","BASIC","43","Male","55-65","Sweden","Google Ads","2021-07-01","1"
"5168","UPGRADE","MAX","119","Male","55-65","Sweden","Google Ads","2022-07-01","2"
"5169","initial","PRO","75","Female","45-54","Denmark","Bing","2021-08-01","1"
"5169","REDUCTION","BASIC","53","Female","45-54","Denmark","Bing","2022-10-01","2"
"5170","initial","PRO","85","Male","18-24","Norway","Google Ads","2022-03-01","1"
"5170","UPGRADE","MAX","119","Male","18-24","Norway","Google Ads","2022-07-01","2"
"5171","initial","BASIC","53","Male","35-44","Sweden","Google Ads","2022-10-01","1"
"5172","initial","BASIC","53","Other","25-34","Sweden","Google Ads","2022-11-01","1"
"5173","initial","PRO","85","Female","18-24","Finland","Google Ads","2022-07-01","1"
"5174","initial","MAX","119","Female","35-44","Norway","Organic Search","2022-11-01","1"
"5175","initial","PRO","85","Male","35-44","Norway","Organic Search","2022-10-01","1"
"5176","initial","BASIC","33","Male","45-54","Finland","Paid Search","2020-07-01","1"
"5176","UPGRADE","PRO","85","Male","45-54","Finland","Paid Search","2022-10-01","2"
"5177","initial","PRO","85","Other","55-65","Denmark","Google Ads","2022-03-01","1"
"5177","REDUCTION","BASIC","53","Other","55-65","Denmark","Google Ads","2022-04-01","2"
"5178","initial","PRO","75","Male","35-44","Denmark","facebook","2021-01-01","1"
"5178","CHURN","PRO","75","Male","35-44","Denmark","facebook","2021-09-01","2"
"5179","initial","BASIC","33","Male","35-44","Sweden","facebook","2020-08-01","1"
"5179","UPGRADE","PRO","75","Male","35-44","Sweden","facebook","2021-08-01","2"
"5180","initial","BASIC","43","Female","18-24","Norway","Organic Search","2021-06-01","1"
"5181","initial","BASIC","53","Female","35-44","Denmark","Google Ads","2022-01-01","1"
"5181","UPGRADE","MAX","119","Female","35-44","Denmark","Google Ads","2022-08-01","2"
"5181","CHURN","BASIC","53","Female","35-44","Denmark","Google Ads","2022-08-01","3"
"5182","initial","PRO","65","Male","18-24","Denmark","facebook","2020-01-01","1"
"5182","CHURN","PRO","65","Male","18-24","Denmark","facebook","2020-04-01","2"
"5183","initial","MAX","109","Female","25-34","Sweden","facebook","2021-06-01","1"
"5184","initial","BASIC","43","Female","18-24","Finland","Google Ads","2021-01-01","1"
"5184","UPGRADE","PRO","75","Female","18-24","Finland","Google Ads","2021-07-01","2"
"5184","CHURN","BASIC","43","Female","18-24","Finland","Google Ads","2021-12-01","3"
"5185","initial","MAX","109","Other","55-65","Denmark","facebook","2021-04-01","1"
"5185","REDUCTION","BASIC","43","Other","55-65","Denmark","facebook","2021-10-01","2"
"5186","initial","BASIC","33","Female","45-54","Norway","TV","2020-07-01","1"
"5186","UPGRADE","PRO","85","Female","45-54","Norway","TV","2022-04-01","2"
"5187","initial","BASIC","33","Male","35-44","Finland","Google Ads","2020-07-01","1"
"5187","UPGRADE","MAX","109","Male","35-44","Finland","Google Ads","2021-09-01","2"
"5187","CHURN","MAX","119","Male","35-44","Finland","Google Ads","2022-09-01","3"
"5188","initial","PRO","85","Female","55-65","Sweden","Google Ads","2022-05-01","1"
"5189","initial","BASIC","43","Male","45-54","Finland","Google Ads","2021-08-01","1"
"5189","UPGRADE","PRO","85","Male","45-54","Finland","Google Ads","2022-10-01","2"
"5190","initial","MAX","99","Female","25-34","Denmark","Organic Search","2020-06-01","1"
"5190","REDUCTION","PRO","85","Female","25-34","Denmark","Organic Search","2022-01-01","2"
"5191","initial","PRO","65","Male","25-34","Norway","Organic Search","2020-03-01","1"
"5191","UPGRADE","MAX","99","Male","25-34","Norway","Organic Search","2020-08-01","2"
"5192","initial","MAX","109","Female","35-44","Sweden","Google Ads","2021-01-01","1"
"5192","REDUCTION","BASIC","43","Female","35-44","Sweden","Google Ads","2021-05-01","2"
"5193","initial","MAX","99","Female","45-54","Finland","Google Ads","2020-09-01","1"
"5193","REDUCTION","PRO","65","Female","45-54","Finland","Google Ads","2020-12-01","2"
"5194","initial","BASIC","33","Female","18-24","Norway","facebook","2020-04-01","1"
"5194","UPGRADE","MAX","119","Female","18-24","Norway","facebook","2022-07-01","2"
"5195","initial","BASIC","53","Female","35-44","Sweden","facebook","2022-09-01","1"
"5196","initial","PRO","85","Male","55-65","Finland","facebook","2022-09-01","1"
"5197","initial","PRO","65","Male","25-34","Sweden","Organic Search","2020-11-01","1"
"5197","REDUCTION","BASIC","53","Male","25-34","Sweden","Organic Search","2022-04-01","2"
"5197","CHURN","BASIC","53","Male","25-34","Sweden","Organic Search","2022-11-01","3"
"5198","initial","BASIC","33","Female","35-44","Finland","Google Ads","2020-05-01","1"
"5198","CHURN","BASIC","33","Female","35-44","Finland","Google Ads","2020-08-01","2"
"5198","CHURN","BASIC","43","Female","35-44","Finland","Google Ads","2021-02-01","3"
"5199","initial","PRO","85","Female","45-54","Sweden","Google Ads","2022-09-01","1"
"5200","initial","MAX","99","Female","35-44","Norway","facebook","2020-04-01","1"
"5200","REDUCTION","PRO","65","Female","35-44","Norway","facebook","2020-12-01","2"
"5201","initial","BASIC","53","Female","35-44","Denmark","facebook","2022-05-01","1"
"5202","initial","PRO","85","Female","55-65","Denmark","Google Ads","2022-07-01","1"
"5203","initial","BASIC","43","Other","18-24","Denmark","Google Ads","2021-06-01","1"
"5204","initial","BASIC","43","Female","35-44","Finland","Organic Search","2021-01-01","1"
"5204","UPGRADE","PRO","75","Female","35-44","Finland","Organic Search","2021-05-01","2"
"5204","CHURN","PRO","75","Female","35-44","Finland","Organic Search","2021-11-01","3"
"5205","initial","MAX","109","Female","45-54","Finland","Organic Search","2021-11-01","1"
"5205","REDUCTION","BASIC","53","Female","45-54","Finland","Organic Search","2022-08-01","2"
"5206","initial","PRO","75","Female","45-54","Sweden","facebook","2021-12-01","1"
"5207","initial","BASIC","53","Male","45-54","Finland","facebook","2022-07-01","1"
"5208","initial","PRO","85","Male","45-54","Sweden","TV","2022-05-01","1"
"5208","UPGRADE","MAX","119","Male","45-54","Sweden","TV","2022-09-01","2"
"5209","initial","BASIC","53","Male","18-24","Sweden","facebook","2022-05-01","1"
"5210","initial","PRO","85","Male","45-54","Sweden","Google Ads","2022-09-01","1"
"5211","initial","BASIC","33","Male","18-24","Sweden","facebook","2020-04-01","1"
"5211","CHURN","BASIC","43","Male","18-24","Sweden","facebook","2021-01-01","2"
"5212","initial","BASIC","43","Female","25-34","Denmark","Google Ads","2021-02-01","1"
"5213","initial","BASIC","53","Male","25-34","Sweden","Display","2022-09-01","1"
"5214","initial","MAX","119","Other","18-24","Norway","facebook","2022-09-01","1"
"5215","initial","BASIC","43","Male","18-24","Finland","Google Ads","2021-04-01","1"
"5216","initial","BASIC","53","Female","25-34","Denmark","Google Ads","2022-11-01","1"
"5217","initial","BASIC","53","Female","55-65","Denmark","Google Ads","2022-05-01","1"
"5218","initial","PRO","75","Male","45-54","Denmark","Google Ads","2021-10-01","1"
"5218","CHURN","PRO","85","Male","45-54","Denmark","Google Ads","2022-01-01","2"
"5219","initial","PRO","85","Male","25-34","Sweden","Google Ads","2022-06-01","1"
"5219","REDUCTION","BASIC","53","Male","25-34","Sweden","Google Ads","2022-11-01","2"
"5220","initial","BASIC","53","Female","55-65","Sweden","facebook","2022-05-01","1"
"5221","initial","MAX","119","Female","18-24","Denmark","TV","2022-01-01","1"
"5221","CHURN","MAX","119","Female","18-24","Denmark","TV","2022-05-01","2"
"5222","initial","PRO","85","Male","35-44","Finland","Unknown","2022-07-01","1"
"5222","REDUCTION","BASIC","53","Male","35-44","Finland","Unknown","2022-10-01","2"
"5223","initial","MAX","99","Other","18-24","Denmark","Paid Search","2020-02-01","1"
"5223","REDUCTION","BASIC","43","Other","18-24","Denmark","Paid Search","2021-10-01","2"
"5224","initial","MAX","99","Male","35-44","Denmark","Google Ads","2020-10-01","1"
"5224","REDUCTION","BASIC","43","Male","35-44","Denmark","Google Ads","2021-12-01","2"
"5225","initial","BASIC","43","Female","45-54","Finland","Google Ads","2021-05-01","1"
"5225","UPGRADE","PRO","75","Female","45-54","Finland","Google Ads","2021-09-01","2"
"5226","initial","PRO","65","Female","25-34","Norway","Google Ads","2020-04-01","1"
"5226","UPGRADE","MAX","109","Female","25-34","Norway","Google Ads","2021-11-01","2"
"5227","initial","PRO","85","Male","18-24","Norway","Organic Search","2022-02-01","1"
"5227","UPGRADE","MAX","119","Male","18-24","Norway","Organic Search","2022-06-01","2"
"5228","initial","BASIC","33","Female","55-65","Denmark","facebook","2020-11-01","1"
"5228","CHURN","BASIC","43","Female","55-65","Denmark","facebook","2021-07-01","2"
"5229","initial","BASIC","43","Male","18-24","Denmark","facebook","2021-08-01","1"
"5230","initial","BASIC","53","Female","55-65","Finland","facebook","2022-11-01","1"
"5231","initial","MAX","119","Other","35-44","Norway","facebook","2022-10-01","1"
"5232","initial","PRO","75","Male","25-34","Norway","Google Ads","2021-05-01","1"
"5232","REDUCTION","BASIC","53","Male","25-34","Norway","Google Ads","2022-06-01","2"
"5233","initial","PRO","75","Female","55-65","Denmark","facebook","2021-11-01","1"
"5234","initial","BASIC","33","Female","18-24","Sweden","facebook","2020-01-01","1"
"5234","UPGRADE","MAX","99","Female","18-24","Sweden","facebook","2020-12-01","2"
"5235","initial","PRO","85","Male","18-24","Denmark","Display","2022-11-01","1"
"5236","initial","BASIC","33","Male","45-54","Finland","Paid Search","2020-05-01","1"
"5236","CHURN","BASIC","33","Male","45-54","Finland","Paid Search","2020-09-01","2"
"5237","initial","BASIC","43","Male","35-44","Norway","facebook","2021-02-01","1"
"5237","UPGRADE","PRO","85","Male","35-44","Norway","facebook","2022-03-01","2"
"5238","initial","PRO","75","Female","55-65","Sweden","Google Ads","2021-09-01","1"
"5239","initial","MAX","109","Other","45-54","Finland","Paid Search","2021-11-01","1"
"5240","initial","PRO","65","Female","35-44","Sweden","Paid Search","2020-06-01","1"
"5240","UPGRADE","MAX","109","Female","35-44","Sweden","Paid Search","2021-04-01","2"
"5241","initial","BASIC","53","Female","18-24","Sweden","facebook","2022-02-01","1"
"5242","initial","BASIC","53","Female","55-65","Denmark","TV","2022-09-01","1"
"5243","initial","MAX","109","Male","55-65","Sweden","Paid Search","2021-04-01","1"
"5243","REDUCTION","PRO","85","Male","55-65","Sweden","Paid Search","2022-02-01","2"
"5244","initial","PRO","65","Male","35-44","Sweden","Google Ads","2020-01-01","1"
"5244","UPGRADE","MAX","119","Male","35-44","Sweden","Google Ads","2022-07-01","2"
"5245","initial","BASIC","33","Female","45-54","Sweden","facebook","2020-06-01","1"
"5245","UPGRADE","MAX","109","Female","45-54","Sweden","facebook","2021-12-01","2"
"5246","initial","MAX","119","Male","55-65","Norway","Google Ads","2022-04-01","1"
"5246","REDUCTION","BASIC","53","Male","55-65","Norway","Google Ads","2022-08-01","2"
"5247","initial","BASIC","43","Female","35-44","Finland","Google Ads","2021-03-01","1"
"5248","initial","BASIC","33","Male","18-24","Sweden","facebook","2020-03-01","1"
"5248","UPGRADE","PRO","75","Male","18-24","Sweden","facebook","2021-01-01","2"
"5248","CHURN","PRO","75","Male","18-24","Sweden","facebook","2021-12-01","3"
"5249","initial","PRO","85","Female","45-54","Sweden","facebook","2022-03-01","1"
"5249","REDUCTION","BASIC","53","Female","45-54","Sweden","facebook","2022-10-01","2"
"5250","initial","PRO","65","Female","35-44","Norway","Google Ads","2020-01-01","1"
"5250","UPGRADE","MAX","109","Female","35-44","Norway","Google Ads","2021-02-01","2"
"5251","initial","PRO","65","Other","55-65","Sweden","Organic Search","2020-05-01","1"
"5251","UPGRADE","MAX","119","Other","55-65","Sweden","Organic Search","2022-05-01","2"
"5252","initial","MAX","99","Female","35-44","Finland","Google Ads","2020-11-01","1"
"5252","REDUCTION","BASIC","33","Female","35-44","Finland","Google Ads","2020-12-01","2"
"5252","CHURN","BASIC","43","Female","35-44","Finland","Google Ads","2021-07-01","3"
"5253","initial","MAX","109","Female","35-44","Sweden","facebook","2021-01-01","1"
"5253","REDUCTION","PRO","85","Female","35-44","Sweden","facebook","2022-03-01","2"
"5254","initial","PRO","85","Female","45-54","Norway","Organic Search","2022-08-01","1"
"5255","initial","MAX","119","Female","18-24","Sweden","facebook","2022-05-01","1"
"5256","initial","BASIC","33","Male","55-65","Denmark","Paid Search","2020-10-01","1"
"5256","UPGRADE","MAX","109","Male","55-65","Denmark","Paid Search","2021-07-01","2"
"5257","initial","PRO","75","Female","45-54","Sweden","Google Ads","2021-11-01","1"
"5257","REDUCTION","BASIC","53","Female","45-54","Sweden","Google Ads","2022-08-01","2"
"5258","initial","BASIC","43","Female","25-34","Denmark","Unknown","2021-07-01","1"
"5259","initial","BASIC","43","Female","25-34","Denmark","Google Ads","2021-06-01","1"
"5259","UPGRADE","MAX","109","Female","25-34","Denmark","Google Ads","2021-10-01","2"
"5259","CHURN","BASIC","43","Female","25-34","Denmark","Google Ads","2021-11-01","3"
"5260","initial","BASIC","53","Male","35-44","Sweden","facebook","2022-11-01","1"
"5261","initial","BASIC","43","Female","25-34","Norway","Google Ads","2021-10-01","1"
"5262","initial","BASIC","53","Female","55-65","Sweden","facebook","2022-04-01","1"
"5263","initial","PRO","75","Female","45-54","Sweden","Google Ads","2021-10-01","1"
"5263","UPGRADE","MAX","119","Female","45-54","Sweden","Google Ads","2022-02-01","2"
